CID,QID,CUserID,CBody,CDate,IsReply,ParentID
53512887,1618359,6060317e-d0cb-43ed-a4fd-7067e6d85296,"وای ن ن ن ن ن من عاشق شکلاتم","1396/11/20 00:02",0,
53512892,1618359,605d6e18-2f25-46d1-89ca-d6bd62336484,"واقعا کاشکیییییی🙈من قول میدم دیگه نخورم فقط رو اخلاق بچم تاثیر بد نذاره","1396/11/20 00:02",1,53512809
53512921,1618359,605d6e18-2f25-46d1-89ca-d6bd62336484,"شما هم میخوری تو بارداری؟","1396/11/20 00:02",1,53512887
53512965,1618359,3ef51d85-2e89-4a0b-b354-10ec26b74817,"نگران نباش دوستم","1396/11/20 00:03",1,53512731
53513079,1618359,6060317e-d0cb-43ed-a4fd-7067e6d85296,"به شدت","1396/11/20 00:04",1,53512921
53513207,1618359,4818b557-bc83-4183-bb10-7ba991b41f1b,"راستش من نشنیدم والا در باره ی شکلات نمیدونم🙊","1396/11/20 00:07",1,53512669
53515734,1618359,605d6e18-2f25-46d1-89ca-d6bd62336484,"قربونت برم","1396/11/20 00:41",1,53512965
53515783,1618359,605d6e18-2f25-46d1-89ca-d6bd62336484,"خوب پس تنها نیستم🙈😬","1396/11/20 00:42",1,53513079
53515886,1618359,605d6e18-2f25-46d1-89ca-d6bd62336484,"انشالله که نباشه","1396/11/20 00:43",1,53513207
210363744,7376207,a6c17c78-1819-4475-b5a6-26004b90be40,"بیش فعال هستش عزیزم","1400/07/12 11:15",0,
210363775,7376207,0db4a82f-e029-41f4-83f6-89aaef2a5bc5,"بیش فعال","1400/07/12 11:16",0,
210363838,7376207,cf9fb5a5-71a1-478f-aec9-2d7e6f5eb06c,"زیرنظر پزشک ودارومصرف میکنن؟چه داروی؟بیایید تجربه هاتون اشتراک بزارین.","1400/07/12 11:16",0,
210364004,7376207,defb2c39-1f09-43b3-b548-5a081adf577e,"اصولا زير نظر روانپزشك دارو درماني و رفتار درماني ميشن كه خيلي موثره چون اگه درمان نشه ممكنه به اختلال سلوك برسه ( حيوان ازاري خشونت و ....) حتي تو بزرگسالي تبديل ميشه به تصميم هاي غلط گرفتن خصوصا تو زمينه ي مالي پس درمان واقعا ضروري هستش","1400/07/12 11:18",0,
210364010,7376207,cf9fb5a5-71a1-478f-aec9-2d7e6f5eb06c,"پسر یا دختر چندسالسه؟چه دارویی وچندوقته مصرف میکنه؟","1400/07/12 11:18",0,
210364139,7376207,fa749c56-6ec5-4c54-8991-888c73ca58f6,"و اینم بگین که حرف میزنن یا نع؟","1400/07/12 11:19",0,
210365992,7376207,cf9fb5a5-71a1-478f-aec9-2d7e6f5eb06c,"دارومصرف میکنه؟چندسالشه؟چه دارویی","1400/07/12 11:39",1,210363744
211386044,7376207,c002f100-0501-4b93-be82-9f33d994a614,"الان پسرتان چطوره ؟هنوز دارو میدید؟حرف زدنش خوبه؟","1400/07/20 10:29",0,
211929602,7376207,3b2da9a6-1527-4330-83e5-9322a0cbed41,"@marshmaloo بیا لطفا کارت دارم","1400/07/24 19:22",0,
211949989,7376207,cf9fb5a5-71a1-478f-aec9-2d7e6f5eb06c,"سلام خوبی.چه خبر","1400/07/24 22:13",0,
212017960,7376207,3b2da9a6-1527-4330-83e5-9322a0cbed41,"سلام گلم خیلی ممنون که اومدی","1400/07/25 13:53",1,211949989
217882679,7376207,c4721b4c-1a6e-4f98-9cbd-e08b3546ad04,"سلام پسرمنم دارو ریسپریدون تازه شروع کرده عدم توجه و بیشفعالی تشخیص داد دکترش","1400/09/14 22:12",1,210363838
244462868,9005946,e27fdca5-c7ee-4bae-9119-d732db448f35,"پناه بر خدا.... نوزاد بیش فعال نداریم عزیزم.","1401/04/22 00:24",0,
244462907,9005946,184532bf-a304-47a7-b23b-58e7fc77ecdc,"بیش فعال.......خیلی گریه میکنه و اصلا نمیخوابه.یکم بزرگتر که بشه یعنی چند ماهگی کلا عصبی و پرخاشگره و سرشو مدام می کوبه به دیوار","1401/04/22 00:24",0,
244462932,9005946,ee2ebe65-c65c-404a-ad71-c0d8db51bc89,"نوزاد ک نه ولی کودک و نوجوان شنیدم","1401/04/22 00:25",0,
244462977,9005946,2acbc77b-a197-41ff-b97d-e81b11aa9637,"عزیزم این حرفارا نزن،مگه قدیما بچا بیش فعال بودن!!!!بچه اگر شیطون و بازیگوش نباشه مریضه،منم بچم بسیااارشیطون بود ولی الان خیلی آرومه","1401/04/22 00:25",0,
244463151,9005946,dd1af3f6-a566-41d6-adf9-ffc3ca6fc4e8,"منم این ترسو دارم پسرم فوق العاده کم خوابه","1401/04/22 00:26",0,
244463225,9005946,0533cad3-623e-4a42-b111-cf3c385e4092,"واقعا؟","1401/04/22 00:26",1,244462868
244463517,9005946,0533cad3-623e-4a42-b111-cf3c385e4092,"پسر من ۲ ماهش خیلی دست و پا میزنه خیلی وول میخوره مادر شوهرم هی میگه این پیش فعال اعصابمو بهم ریخته","1401/04/22 00:28",1,244462977
244463611,9005946,0533cad3-623e-4a42-b111-cf3c385e4092,"دست و پا میزنه؟","1401/04/22 00:28",1,244463151
244463854,9005946,9c698540-56de-44d6-8180-bce774476a9b,"اصلا بیش فعالی تو این سن ها تشخیص داده نمیشه. بچه است دوست داره حرکت کنه دیگه. چه کارش دارید.","1401/04/22 00:30",1,244463517
244463896,9005946,dd1af3f6-a566-41d6-adf9-ffc3ca6fc4e8,"اخه مال من ۷ ماهشه کلا به نظر همه مال من شیطون خواهد شد","1401/04/22 00:30",1,244463611
244464141,9005946,0533cad3-623e-4a42-b111-cf3c385e4092,"من کاریش ندارم این مادر شوهرم هی میره رو مخ من میگه تو شکلات خوردی تو بارداری بچه پیش فعال شده","1401/04/22 00:31",1,244463854
244464320,9005946,2acbc77b-a197-41ff-b97d-e81b11aa9637,"مادرشوهرا ول کن،منم بچم شیرخشک میخورد انقدر بهم غور زد من اهمیت ندادم،شمام عیب رو بچه نذار،خوبه بچه تکون نخوره و همش خواب باشه ولی مریض باشه!!!!!!خواهشا به حرفای این و اون گوش نکنید و زندگی را ب کام خودتون و بقیه تلخ نکنید","1401/04/22 00:33",1,244463517
244464457,9005946,9c698540-56de-44d6-8180-bce774476a9b,"امان از مادر شوهرا و کلا هر کسی که تو بچه داری آدم دخالت میکنه. مادر خواهر هر کسی","1401/04/22 00:33",1,244464141
244464571,9005946,2acbc77b-a197-41ff-b97d-e81b11aa9637,"من تا دلت بخواد ماه آخر بستنی کیم خوردم و بچم ماشااا...شیطون شد ولی سرحال و شاداب،خدارم شکرمیکنم ک بچم شیطونه ولی سالم","1401/04/22 00:34",1,244464141
244465178,9005946,0533cad3-623e-4a42-b111-cf3c385e4092,"آره به خدا،روانیم کرده بابا","1401/04/22 00:38",1,244464457
244465329,9005946,0533cad3-623e-4a42-b111-cf3c385e4092,"منم بستنی زیاد خوردم","1401/04/22 00:38",1,244464571
244465624,9005946,2acbc77b-a197-41ff-b97d-e81b11aa9637,"خب مال همونه،اصلا نترس،گوشی هم نباش تا اموراتت بگذره،الان تا بچه کوچیکه هرکسی یه تِزی میده شما گوش نده","1401/04/22 00:40",1,244465329
26920978,285968,3417a7c9-e06a-40fe-bd6e-750bac8a4784,"نه نمیشه","1391/11/24 01:56",0,
26921030,285968,0acd3022-26e8-41a7-aa56-604b5104fdaf,"علایم بیش فعالی کی معلوم میشه؟","1391/11/24 01:58",0,
26921034,285968,fade6a7b-fcb3-4a91-9586-1e7d4931a53f,"منم خیلی برای کیانام نگرانم اون 19 ماه داره ولی ماشاالله خیلی شیتونه بعضی وقتها با خودم میگم یعنی کارهاش طبیعیهههههه؟؟؟؟؟؟؟؟نکنه بیش فعال باشه","1391/11/24 02:02",0,
26921099,285968,a4ed4da4-8e3d-47e9-b2a1-1d607f8a3d3a,"زیر 3 سال نمیشه فهمید","1391/11/24 02:12",0,
26921146,285968,aacaad5e-c9ad-4959-a905-16a1debb2dbd,"شماها هم که بچه هاتون شیطونه یا بقول خودتون بیش فعاله توی دوران بارداری کندور هم خورده بودید ایا؟","1391/11/24 02:24",0,
26921168,285968,f5945485-3ab3-463f-a6b7-08e6576538df,"شیطونی شو چکار کنم هر چی میخوره همون موقع هضم میشه امان نمیده همه فکر میکنن من بهش نمیرسم منظورم را از همه که میفهمین!!!!!!!!!!!!!!!!!1","1391/11/24 02:24",0,
26921221,285968,f5945485-3ab3-463f-a6b7-08e6576538df,"آره من 1 ماه هر روز صبح کندور خوردم","1391/11/24 02:25",0,
26921266,285968,4764f86b-1df3-4fe2-832c-49deb999aa6e,"نه...زیر دوسال نمیشه دختر منم همینطور بود بعد 2 سال بردم گفتن بیش فعال نیست فقط شیطونه دختر من از زور فضولی وشیطنت 9 ماهگی راه رفت تا به قضولیش برسه!!!! بچه های بیش فعال رو نمیشه 10 دقیقه تو یه محیط بسته یا روی صندلی نگه داشت اونم نه 1 سالگی 2-3 سالگی به بعد","1391/11/24 02:26",0,
26921291,285968,4764f86b-1df3-4fe2-832c-49deb999aa6e,"من 5 ماه کندر خوردم","1391/11/24 02:26",0,
26921347,285968,aacaad5e-c9ad-4959-a905-16a1debb2dbd,"نمیدونم آخه تو این تاپیکه مادرانی که کندور خورده بودن همه میگفتن بچه هاشون بیش فعال شدن ترسیدم.... http://www.ninisite.com/discussion/thread.asp?threadID=377721&PostID=14285554#14285554","1391/11/24 02:27",0,
26921398,285968,aacaad5e-c9ad-4959-a905-16a1debb2dbd,"فندق جون 5ماه؟؟؟؟؟؟؟؟؟؟؟ کلا"" مگه نمیگن فقط یه ماه سوم باید خورد؟","1391/11/24 02:51",0,
26921453,285968,fb6f11a1-0bb3-4641-9907-8c63a33eecee,"باسلام به ما سر بزنید http://pazad.blogfa.com/category/1 منتظر باشید","1391/11/24 09:46",0,
43541173,285968,4f616a9c-b344-477f-a15d-a493233f5eaa,"http://www.momtaznews.com/علائم-بيش-فعالي-در-دوران-نوزادي-چيست؟/ در این صفحه گفته شده ک میشه زیر یک سال رو هم تشخیص داد، البته اگر بچه زیادی نسبت ب محرکهای محیطی حشاس باشه","1396/04/07 02:23",0,
43765482,285968,7c096222-65c0-4d1c-add5-3644386e64bf,"دختر منم شدیدا شیطونه و نه خواب درست داره و نه خوب وزن میگیره با اینکه خیلی بهش میرسم.یک جا بند نمیشه اصلا.منم میترسم بیش فعال باشه.این هفته میبرمش دکتر.ولی من اصلا کندر نخوردم","1396/04/17 01:42",0,
83364620,285968,6df16580-86d8-405f-ba3e-db385af266b2,"پسر منم ١٦ ماهشه،خيلى شيطونه،همه رو ميزنه حتى خودمو.وقتى چيزى رو ازش ميگيرى حرص ميخوره و خودشو ميكوبه زمين.رو كاراش خيلى تمركز داره.ولى خيلى تحرك داره يه جا بند نميشه،خوابش خوب نيست ولى خورد و خوركش متوسطه.سابقه بيش فعالى تو خانوادم دارم،خيلى ميترسم","1397/12/08 23:56",0,
112106194,285968,8c91881e-3e11-469f-8c3e-d2a64ee451b9,"پسرتون چی شد؟پسرمنم همینطوریه همین علائمو داره خیلی نکراانم توروخدا پیاممو خوندی جواب بده پسرت خوب شد مشکلی نداره دیگه","1398/08/21 19:23",1,83364620
182298450,285968,392713ae-062a-430c-8e28-ad43c5fc0231,"چی شد عزیزم.پسرت در مورد بیش فعالی؟","1400/01/03 02:13",1,112106194
239513566,8762542,4a91d801-d666-4432-ac6d-9b3ad98576d2,"نمیخوام توهین کنم ولی کسی که به بچش ریتالین بده روانیههههه روانی من ریتالین میخورم جون دادن خودمو جلو چشمام دیدم توش مواد مخدر داره من داشتم تو بچگی معتاد میشدم قلب و ضعیف میکنه وحشتناکههه خودارضایی میاره","1401/03/11 23:48",0,
239513917,8762542,b271a5df-c425-4413-a660-50768462f1b8,"عزیزم من سرخود که به بچه ام ندادم روانپزشک داده بعدم من دوسال به هر دری زدم هر راهی از طب سنتی و تی دی سی اس و مشاوره و... ولی باز رسیدم به دارو","1401/03/11 23:50",1,239513566
239514032,8762542,ddd035da-8d44-40e4-8a17-760e02d4c3d3,"من به پسرم میدادم خیلی خوب بود تمرکز داشت فقط یه مدت تپل شده بود ولی بعد از یکسال دیگه بهش ندادم خوب شد نسبتا ولی یکی از مامانا که بچه شو آورده بود پیش دکتر میگفت ۷ ساله پسرش دارو مصرف میکنه","1401/03/11 23:51",0,
239514038,8762542,8f13f6f0-f39e-48f1-a01f-fb62f6032823,"نکن عزیزم نکن از الان بچه رو نابود میکنی","1401/03/11 23:51",1,239513917
239514195,8762542,4f1e03a1-2e8f-4502-a10e-26742e97f79e,"بچه ی بیش فعال مادر مثل کوه قوی و صبور می خواد،دیدم که میگم مشاور هم به کسی که بچش بیش فعال بود گفت دارو نده،مگر خیلی شدید باشه، بزرگتر که میشن خیلییی بهتر میشن ،بشرط درست رفتار کردن،باید خانواده آموزش ببینند ،فقط با تشویق و مهربونی و محبت با بچه رفتار کنن،برای تمرکز و یادگیری بهتر هم بازی درمانی ببرن،چون کامل رفع نمیشه اما بهتر میشن،تو درس خواندن ازشون انتظار زیاد نداشته باش،چون تمرکز ندارن یکی دو سوال جا می مونه یا ناقص حل می کنن","1401/03/11 23:52",0,
239514468,8762542,b271a5df-c425-4413-a660-50768462f1b8,"پسر من نقص توجه و عدم تمرکز داره تپل نیست اتفاقا دکتری تاکید داره بعد مصرف صبحانه و ناهار دارو رو مصرف کنه چون خود دارو باعث بی اشتهایی میشهعزیزم شما تو یکسال عوارضی نداشت؟؟","1401/03/11 23:54",1,239514032
239514868,8762542,b271a5df-c425-4413-a660-50768462f1b8,"عزیزم من بالا هم گفتم دوسال مشاوره و ...بردم آخر به توصیه روانشناس بردم روانپزشک تا دارو بگیره میزان بیش فعالی و نقص توجه اش بالا هست زندگی ام رو تحت تاثیر قراردادهاین همه سال واقعا تحمل کردم ولی رو برادراش تاثیر منفی داشت به گفته دکترش عوارض ندادن دارو بیشتر از ندادن اش هست","1401/03/11 23:57",1,239514195
239515150,8762542,b271a5df-c425-4413-a660-50768462f1b8,"عزیزم من خودم از اینکه دارم به بچه ام دارو میدم جیگرم خونهلطفا اگه تجربه ای ندارید باعث ناراحتی من نشید روزی نیست من از این بابت گریه نکنم و خدا شاهده جیگرم خونه از خوشی نیست که به بچه ام دارو میدم","1401/03/11 23:59",1,239514038
239515326,8762542,ddd035da-8d44-40e4-8a17-760e02d4c3d3,"نه گلم هیچ عوارضی نداشت تازه تمرکزشم بالا رفت نمره هاش خوب شد اینم بگم در کنارش بازی فکری خیلی واسش میخریدم خیلیم پسر خوبی شده بود آروم شده بود چون خیلی شیطون بود نمیتونست بشینه سر کلاس، منکه با مادرهای دیگه هم حرف میزدم عوارضی نداشتن غیر از یه مادری که بهم گفت پسرش از کلاس اول مصرف میکرده و الان ۱۵ سالشه هنوز مصرف میکنه بهم گفت وقتی دیدی بچه ت دیگه احتیاج نداره بهش نده چون وابسته میشه منم یکسال بهش دادم","1401/03/12 00:01",1,239514468
239515907,8762542,b271a5df-c425-4413-a660-50768462f1b8,"خانومی من خودم متوجه می‌شدم که تمرکزش بالا رفته و راحت میتونه تکالیف اش رو انجام بده خودش هم حتی از خودش راضی بود می‌گفت خیلی پسر خوبی شدم معلم اش هم همینطوربرای پیدا کردن دارو خیلی مصیبت هست بیشتر از سی عدد نمیدن هر داروخانه ای نیست و خیلی سخت پیدا میشه","1401/03/12 00:05",1,239515326
239516168,8762542,ddd035da-8d44-40e4-8a17-760e02d4c3d3,"منم چون این حرفا رو بهم میزدن عذاب وجدان داشتم ولی دکتر یه روز بهم گفت شما وقتی یه ماده ای تو بدنت کمه یا ترشح نمیشه یا وقتی مریض باشی بخوای خوب بشی چی میخوری؟","1401/03/12 00:06",1,239515150
239516380,8762542,ddd035da-8d44-40e4-8a17-760e02d4c3d3,"عزیزم من تابستون نصف صبح فقط بهش میدادم","1401/03/12 00:07",1,239515907
239516745,8762542,b271a5df-c425-4413-a660-50768462f1b8,"عزیزم خیلی ممنون از دلگرمی ات واقعا خوشحال شدم که یکی هست منو درک می‌کنه اتفاقا روانشناس خودش هم همین مثال کمبود هورمون تو مغز رو زدن که این دارو باعث تنظیم هورمون های مغز میشه","1401/03/12 00:10",1,239516168
239516900,8762542,ddd035da-8d44-40e4-8a17-760e02d4c3d3,"فدای تو گلم","1401/03/12 00:11",1,239516745
239517083,8762542,ddd035da-8d44-40e4-8a17-760e02d4c3d3,"ببخشید عصر","1401/03/12 00:12",1,239516380
239517108,8762542,b271a5df-c425-4413-a660-50768462f1b8,"دکتر به منم گفته یدونه صبح یدونه بعد ازظهر بدم","1401/03/12 00:12",1,239516380
239517522,8762542,ddd035da-8d44-40e4-8a17-760e02d4c3d3,"بله خداروشکر ریاضی که احتیاج به تمرکز داره راحت انجام میده ولی اینم بگم موبایل رو ازش گرفتم و روزی نهایت دوساعت بهش میدم چون موبایل بدترین چیز واسه بچه هاست تمرکزشون رو از دست میدن","1401/03/12 00:15",1,239517108
239517614,8762542,8f13f6f0-f39e-48f1-a01f-fb62f6032823,"قربون دلت برم اگه تذکر دادم بخاطر بچه خودته.وگرنه من ک اسیبی نمیبینم.هدفم کمک بود♥️","1401/03/12 00:15",1,239515150
239517697,8762542,ddd035da-8d44-40e4-8a17-760e02d4c3d3,"ببین حتما بفرستش ورزش حالا هر چی دوست داره دکتر پسرم میگفت خیلی مفیده","1401/03/12 00:16",0,
239517930,8762542,b271a5df-c425-4413-a660-50768462f1b8,"بله ورزش میرن فعالیت بدنی و دوچرخه سواری هم خیلی دارن آنقدر که نه و نیم شب همیشه بیهوش هستن","1401/03/12 00:17",1,239517697
239519228,8762542,b271a5df-c425-4413-a660-50768462f1b8,"بله دکتر روانپزشک هم میگفتن با دارو تا نوجوانی رفع میشه ولی بدون دارو متاسفانه خیلی بچه ها دچار مشکلات میشن","1401/03/12 00:26",1,239519027
172790356,5738822,751c9864-34ce-4b87-a33e-798e09c667b7,"پیش فعال ک نداریم عزیزم اون بیش فعاله🤗","1399/10/25 23:00",0,
28512836,93027,af0cc416-0e10-47d1-b715-a2edab8f3d09,"منم فقط شنیدم","1391/02/07 21:46",0,
28512848,93027,38c2a5b2-412b-43d7-9986-a755e728a96d,"emrooz doktor too tv goft az 3mahegi be bad agar bishtar az roozi be andazeye yek nokhod khorde beshe bishfaali miare","1391/02/07 21:48",0,
28512872,93027,b1e2cd3c-9a0d-46cf-8158-3004ae3fa658,"چه جالب نشنیده بودم","1391/02/07 22:01",0,
28512882,93027,d306bda7-9927-4afb-b7e2-c26b1b6a872f,"مگه قبل از سه‌ ماهگی روزی چقدر باید خورد؟!!! بیشتر از اندازهٔ نخود؟","1391/02/07 22:03",0,
28512901,93027,507d68c0-38e6-4a10-b0a2-e53fbe5761ef,"من خوردم .یعنی بیش فعالی بچم از اونه؟؟؟؟؟؟؟؟؟؟","1391/02/07 22:05",0,
28512930,93027,e9542f80-bc8d-468e-869a-2833e1651948,"دیگه کسی نظری نداره؟؟؟","1391/02/09 15:05",0,
28512946,93027,e9542f80-bc8d-468e-869a-2833e1651948,"دیگه کسی نظری نداره؟؟؟","1391/02/09 15:05",0,
28512961,93027,e9542f80-bc8d-468e-869a-2833e1651948,"دیگه کسی نظری نداره؟؟؟","1391/02/09 15:05",0,
28512971,93027,e9542f80-bc8d-468e-869a-2833e1651948,"دیگه کسی نظری نداره؟؟؟","1391/02/09 15:05",0,
20927006,508050,557a7edc-8ac1-4c2b-be1b-a406763907be,"من برای دوتاشون زدم 6تا آمپول ......چیزی نشد","1392/07/04 16:53",0,
20927019,508050,28da593a-3b80-41a6-8dd2-e16cf7a9b410,"من سر پسرم نزدم ولی نشنیدم و ندیدم که کسی که زده بچه اش بیش فعالی بگیره.فکر نمیکنم درست باشه.خیلی ها میزنن .پس الان باید بیشتر بچه ها بیش فعال باشن؟!!!! حقیقت نداره گلم.","1392/07/04 17:04",0,
20927041,508050,22020890-b120-4caa-9829-c935049a4264,"یه حرفی غیر علمیه و گرنه دکتر زنان که خودشم بارداره واسه خودش تجویز نمیکرد .!!!!!!!","1392/07/04 17:30",0,
20927057,508050,119d3df4-b51c-4232-97be-6f9a77ee81e0,"ممنون از جوابتون","1392/07/05 07:41",0,
214562985,7579818,dc1c25f1-7f50-407a-9761-1025ef042a83,"داداشای من بیش فعال بودن به مرور زمان بهتر شدن","1400/08/16 18:11",0,
214563056,7579818,0d6a5fef-dd81-4277-b436-8ccf522751d8,"دارو خوردن یا خودب خود بهتر شدن؟","1400/08/16 18:11",1,214562985
214563122,7579818,078ed29b-2419-4180-bc93-3d67bf12a863,"دارو مصرف میکردن؟ من بچگی بیش فعال بودم ولی کسی نمیدونست اصلا منو دکتر نبردن یه دوره بهتر شدم الان باز مشکل تمرکز دارم.میخوام بدونم با دارو بهتر میشن؟","1400/08/16 18:12",1,214562985
214563131,7579818,c5903f60-3159-44ba-832b-d2eb4551d1bb,"پسر عمه ام😂😂 یه پیش فعالیه دیگه نگو","1400/08/16 18:12",0,
214563149,7579818,dc1c25f1-7f50-407a-9761-1025ef042a83,"دارو نخوردن.همین طوری خوب شدن","1400/08/16 18:12",1,214563056
214563202,7579818,dc1c25f1-7f50-407a-9761-1025ef042a83,"بدون دارو","1400/08/16 18:13",1,214563122
214563246,7579818,078ed29b-2419-4180-bc93-3d67bf12a863,"دکتر تشخیص داده؟","1400/08/16 18:13",1,214563131
214563287,7579818,078ed29b-2419-4180-bc93-3d67bf12a863,"از نظر تحصیلی مشکلی نداشتن؟","1400/08/16 18:14",1,214563202
214563384,7579818,dc1c25f1-7f50-407a-9761-1025ef042a83,"چرا.دچار مشکل شدن😔","1400/08/16 18:15",1,214563287
214563508,7579818,078ed29b-2419-4180-bc93-3d67bf12a863,"آخی.منم همینطور.با این مشکل میشه فقط با زیر پنجاه درصد بازدهی مغز درس خوند.خیلی بده خیلی","1400/08/16 18:16",1,214563384
214563542,7579818,ba763fbf-a201-4c50-b30e-0c971898b479,"من بچگی داشتم ولی کسی توجه نکرد و تو ۲۱ سالگی تشخیص گرفتم یه عده با دارو مخالفن و میگن با روشای دیگه درمان بشه ولی دارو خیلی موثره حداقل نمیذاره تو بزرگسالی به اختلال دیگه ای تبدیل بشه چون میگن تو بزرگسالی افرادی که بیشفعالیشون درمان نشده ممکنه دچار افسردگی یا دوقطبی بشن","1400/08/16 18:17",0,
214563632,7579818,dc1c25f1-7f50-407a-9761-1025ef042a83,"دقیقا.متاسفانه داداشای من ترک تحصیل کردن🥲","1400/08/16 18:18",1,214563508
214563654,7579818,078ed29b-2419-4180-bc93-3d67bf12a863,"منم تو 24 سالگی برام تشخیص دادن.اره متاسفانه خیلی به زندگیم لطمه زده. الان دارو میخوری؟ میتونی تمرکز کنی؟","1400/08/16 18:18",1,214563542
214564012,7579818,ba763fbf-a201-4c50-b30e-0c971898b479,"متاسفانه داروهای بیش فعالی الان اکثرشون پیدا نمیشه و برا همین من مجبور شدم قطعشون کنم","1400/08/16 18:21",1,214563654
214564244,7579818,078ed29b-2419-4180-bc93-3d67bf12a863,"من فقط برام مهمه این 8 ماه مونده به کنکور برام موثر باشن .. میشه اگه یادت هست اسم شرکتا و داروهاتو بگی ؟قیمتشون هم مهم نیست فقط حال منو بهتر کنه...بعد اینکه بلافاصله تاثیر میذاره یا باید یه مدت بگذره؟","1400/08/16 18:24",1,214564012
214564251,7579818,c5903f60-3159-44ba-832b-d2eb4551d1bb,"نه ولی خیلی پیش فعاله اصلا انگار انرژیش تمومی نداره","1400/08/16 18:24",1,214563246
214564458,7579818,078ed29b-2419-4180-bc93-3d67bf12a863,"از من به شما نصیحت بچه رو بگید ببرن پیش روانشناس تا تشخیص و درمان بشه.البته اگه واقعا بیش فعالی باشه..چون اگه درمان نشه به مشکلات روانی جدی دچار میشه در بزرگسالی و آینده تحصیلیش هم خراب میشه.","1400/08/16 18:26",1,214564251
214564505,7579818,6fa60776-2da0-4b36-b041-4746c53a9a79,"دکتر میگه اگر دارو خواسته حتما مصرف کنه کار درمانی انجام بده","1400/08/16 18:26",0,
214564632,7579818,c5903f60-3159-44ba-832b-d2eb4551d1bb,"خیلی حرف میزنه حرف های بزرگونه با اینکه تو شش ساله بعدم خیلی شلوغ کاری میکنه","1400/08/16 18:27",1,214564458
214564842,7579818,d01f6710-f2cf-4aef-a9e1-a5adae53c7e3,"یکی از همکلاسی های پسرم خیلی پسر آروم و با ادبی بود وقتی خانوادش گفتن بیش فعال بوده کسی باور نمی کرد خوشبختانه تو سن کم تشخیص داده بودن و درمان شده بود","1400/08/16 18:29",0,
214565048,7579818,078ed29b-2419-4180-bc93-3d67bf12a863,"منم اروم بودم .بیش فعالی سه نوعه.همکلاسی پسر شما و من ADD داریم یعنی نقص توجه.گاهی اوقات هم بچه شلوغ هست ولی خودشو کنترل و سرکوب میکنه تا توجه والدینشو از دست نده.","1400/08/16 18:32",1,214564842
214565286,7579818,078ed29b-2419-4180-bc93-3d67bf12a863,"خب این موضوع ارتباطی به آیکیوی فرد نداره.ممکنه خیلی باهوش باشه ولی نتونه تمرکز کنه...من آیکیوم 127 ولی اصلا نمیتونم سرجام بشینم و تمرکز کنم روی درسم.در نتیجه بازدهی نداره و عملا تفاوتی با کسی که آیکیو 100 داره .ندارم","1400/08/16 18:34",1,214564632
214565718,7579818,ba763fbf-a201-4c50-b30e-0c971898b479,"چند سالتونه امسال کنکوری هستین؟","1400/08/16 18:40",1,214564244
214565870,7579818,ba763fbf-a201-4c50-b30e-0c971898b479,"ما یه گروه گزارش کار داریم تو تلگرام و واتساپ اگه دوست داری میتونی ADHD_POWER رو سرچ کنی تو تلگرام و پیداشون کنی البته تو یکی از تاپیکام هست لینکش","1400/08/16 18:41",0,
214566688,7579818,078ed29b-2419-4180-bc93-3d67bf12a863,"عزیزم ممنونم ازت خیلی لطف کردی","1400/08/16 18:50",1,214565870
214566822,7579818,078ed29b-2419-4180-bc93-3d67bf12a863,"من 24 سالمه،لیسانس گرفتم دوباره میخوام کنکور شرکت کنم. آره چهارشنبه نوبت دارم میرم پیش دکتر","1400/08/16 18:52",1,214565718
214571511,7579818,ba763fbf-a201-4c50-b30e-0c971898b479,"آهان من ۲۳ سالمه فعلا ترم ۶ کارشناسیم","1400/08/16 19:41",1,214566822
95661727,2937892,0e5181f3-c0c7-48cf-9ea0-01000fc4664c,"بیش فعال","1398/04/10 22:42",0,
95661757,2937892,f7688ae1-d68b-46cd-83d4-e5b0c03cb39a,"پیش فعالی اشتباهه بیش فعالی درسته انشالا که بچه ی شما مبتلا نباشه فکر اتفاق نیفتاده رو نکن","1398/04/10 22:42",0,
95661762,2937892,682ab723-f292-4836-bccb-56ee32fbeae8,"اگر روانپزشک تشخیص بیش فعالی داده شاید به صورت ارثی باشه و بچه ی شماهم داشته باشه","1398/04/10 22:42",0,
95661809,2937892,8210ee89-891c-4258-87ec-e8d0bf84d437,"بیش فعال... ممکنه بشه، ممکنه نشه. بیش فعالی رو از سه چهار سالگی به بعد تشخیص میدن، از همون اول نمیشه برچسب بیش فعالی به بچه چسبوند. اگر هم بچه‌ای بیش فعال باشه، توی طب سنتی، از طریق حجامت و رژیم غذایی مناسب کنترل میشه.","1398/04/10 22:43",0,
95661822,2937892,b62f61a4-35ea-4772-a06c-1df3bf58f649,"بله بیش فعال اشتباه نوشتم","1398/04/10 22:43",0,
95661827,2937892,0e5181f3-c0c7-48cf-9ea0-01000fc4664c,"بیشترین علت بیش فعالی مصرف زیاد کندر هست","1398/04/10 22:43",0,
95661937,2937892,b62f61a4-35ea-4772-a06c-1df3bf58f649,"بله متاسفانه روانپزشک تشخیص دادن","1398/04/10 22:44",1,95661762
95662001,2937892,b62f61a4-35ea-4772-a06c-1df3bf58f649,"خواهر من اصلا کندر استفاده نکرده در عمرش","1398/04/10 22:44",1,95661827
95662141,2937892,a0988488-b8bc-4602-929b-a39b58cbd018,"واقعا😳😳😳😳","1398/04/10 22:46",1,95661827
