QID,QUserID,QTitle,QBody,QDate,QVisit
8191,c0645319-2e85-4e5d-a510-8e8ed35cd6a1,"بیماری رازآمیز درخودماندگی Autism","بیماری رازآمیز درخودماندگی Autism گردآوری: ابراهیم علیزاده موسوی مقطع: دکتری روانشناسی عمومی واحد عاوم و تحقیقات ; دانشگاه آزاد اسلامی زیر نظر : دکتر حسن احدی اوتیسم (درخود ماندگی ) : اوتیسم برای اولین بار در سال 1943 توسط یک روانپزشک آمریکایی به نام لئو کانر بعد از بررسی یازده کودک که از نظر او کاملا با کودکان دیگر از لحاظ نشانگان اختلال متفاوت بودند ، توصیف شد. از نظر کانر سیمای اصلی این اختلال ناتوانی کودکان مبتلا در برقراری ارتباط با دیگران از بدوتولد و دوری گزینی و تنهایی آنهاست .کانر برای توصیف این تنهایی شدید از واژه در خود ماندگی ( اوتیسم ) به معنای جذب نشدگی در فعالیت های ذهنی بهره گرفت .از زمانی که کانر سیمای اصلی اوتیسم را تشریح نمود ، بحث و عدم توافق های بسیار متوجه نشانه های مرضی که دقیقا برای تشخیص اوتیسم لازم است گردیده است . آیزنبرگ (1956) پس از مطالعه 120 کودک اوتیستیک ضمن تایید ویژگی های قبلی ، انزوا طلبی و اصرار در یکسانی و یکنواختی محیط را به عنوان بر جسته ترین صفات این اختلال که به سندرم کانر نیز معروف بود ، مطرح ساخت.تا اینکه به علت پیچیدگی و مبهم بودن امر تشخیص ، کمیته ای در انگلیس تحت سرپرستی دکتر میلدرد گرک تشکیل و نکاتی را که شرایط در خود ماندگی دوران کودکی را مشخص می کرد ، مطرح ساختند .سرانجام ، علی رغم اختلاف نظر متخصصان ، ویژگی هایی همانند رفتارهای خود - بر انگیزنده و خود - آسیب رسان برای این اختلال مطرح شد. تعریف اوتیسم : اوتیسم (در خودماندگی) عبارتست از ناتوانی کودک در برقراری ارتباط با مردم ویا موقعیت ها. اوتیسم یک معلولیت رشدی است که بر نحوه روابط فرد با افراد پیرامون خود تاثیر می گذارد کودکان وبزرگسالانی که اوتیست هستند برای ایجاد یک رابطه قابل فهم با دیگران مشکل دارند. توانایی آنها برای ایجاد دوستی معمولا به اندازه قابلیت آنها برای فهم ابرازات عاطفی دیگران محدود است. شیوع اوتیسم : با وجود مطالعات و تحقیقات انجام شده پیرامون علت شناسی و تشخیص در خود ماندگی ، تلاش کمتری در باره شیوع و پراکندگی آن صورت گرفته است .شاید یکی از دلایل آن این باشد که اغلب اوقات در خود ماندگی با شیزوفرنی کودکی ، عقب ماندگی ذهنی و ضربه مغزی اشتباه می شود. از سوی دیگر گزارشات رسیده اغلب محدود به گزارش در مانگاههای کودک و درمانگاههای روانپزشکی است .در حالی که احتمال می رود تعداد زیادی از این گونه کودکان به درمانگاهها مراجعه نمی کنند .و بنابراین باید درباره شیوع در خود ماندگی با احتیاط صحبت کرد مرور مطالعات انجام شده در چند سال اخیر نشان می دهد شیوع اختلالات طیف اوتیسم 60 در 10000 نفر در افراد زیر 8 سال است. که از این تعداد بین 10 تا 30 نفر در هر ده هزار نفر به طور خاص اوتیسم هستند. مطالعات انجام شده همچنین نشان می دهد اختلالات اوتیسم در پسران بیش از دختران است. واین برتری قابل ملاحظه می باشد. ( اهلر وگیلبرگ 1993 ). به گونه ای که مبتلایان پسر چهار برابر بیشتر از دختران گزارش شده اند. علائم اوتیسم : براساس ملاکهای DSMIV (راهنمای آماری و تشخیصی اختلالهای روانی )که توسط انجمن روانپزشکی آمریکا تنظیم شده است ، ملاکهای تشخیص اختلال اوتیسم به شرح زیر است: مجموع شش یا بیشتر از آیتم های بند 3، 2، 1 با حداقل 2 آیتم از بند 1 و یک آیتم ازهرکدام بندهای 2 و 3 .1 نقص کیفی درتعامل اجتماعی که حداقل به وسیله دومورد از علائم زیر ظاهرمی شود: الف - نقص قابل توجه در استفاده از رفتارهای غیر کلامی چندگانه مانند :تماس چشمی ، تظاهرات چهره ای، حالتهای بدنی وژست های مربوط به تنظیم تعامل اجتماعی. ب - ناتوانی در برقراری روابط مناسب با همسالان آنگونه که با سطح رشدی همخوان باشد. ج - فقدان تلاش در سهیم کردن دیگران بالذات، علایق یا موفقیت های خود ( مثلا فقدان نشان دادن ، آوردن یا اشاره کردن به اشیا مورد علاقه). د- فقدان تقابل هیجانی یا اجتماعی. -2 نقص های کیفی در مهارتهای ارتباطی که حداقل به یکی از اشکال زیر خود را نشان دهد: الف- تاخیر یا به طور کلی فقدان رشد زبان محاوره( که با عدم تلاش جهت جبران آن به وسیله روشهای جایگزین ارتباطی مانند ژست ها وحرکات بدن همراه است). ب - در افراد با گفتار مناسب، نقص قابل توجه درتوانایی آغاز یا حفظ گفتگو با دیگران. ج- استفاده از زبان تکراری وقالبی یا زبان خاص خود. د- فقدان بازی های متنوع متناسب با سطح رشد اجتماعی. -3 الگوهای قالبی، تکراری ومحدود از رفتار، علائق وفعالیت ها که حداقل با یکی از موارد زیر خود را نشان می دهد. الف- اشتغال ذهنی فراوان بایک یا بیشتر از الگوهای محدود وقالبی از علاقه که به لحاظ موضوع یا شدت نابهنجار است. ب- چسبیدن به فعالیت های روزمره یا آئین های خاص که حالت غیر انعطاف دارند. ج- اطوار قالبی حرکتی تکراری ومشخص ( مانند آویزان کردن دستها یا انگشتان یا حرکات پیچیده تمام بدن) د- اشتغال مداوم با تعدادی لوازم مشخص. تاخیر یا عملکرد نابهنجار در حداقل یکی از حوزه های زیر با شروع زودهنگام قبل از 3سالگی: -1 تعامل اجتماعی -2 زبان ،آنگونه که در ارتباطات اجتماعی مورد استفاده قرار می گیرد. -3 بازیهای سمبولیک یا خیالی ( این مشکلات موسوم به اختلال سه وجهی هستند) -* آشفتگی های موجود ، ناشی از اختلال رت یا اختلال از هم گسیختگی دوران کودکی نیست. ویژگی های رفتاری : نقص کیفی در تعامل اجتماعی: کودک اوتستیک معمولا با کودک آرام مشتبه می شود. وقتی تنبیه می شود، می خندد . آنهادر جستجوی نوازش هستند ولی اکثرا طرد می شوند واز افراد نه به عنوان اشخاص بلکه به عنوان وسیله وشیئی برای منظور خود استفاده می کند . برای مثال کودک اوتیستیک ممکن است برای بدست آوردن یک تکه بیسکویت ، از شخص دیگر استفاده کند. فقدان درک اجتماعی موجب فقدان همدردی ورفتار نامناسب می شود. معمولا کودک اوتیست از درک توضیحات یا قواعد زیربنایی اجتماعی مثل رعایت نوبت در بازی ناتوان است. کودک به کرات حرفهای نامودبانه می زند. مثل گفتن جمله ای مانند "" آن مرد خیکی است"" با صدای بلند. کودک خودگرا به کودکان دیگر توجه نشان نمی دهد. هرچند به موازاتی که بزرگتر می شود ارتباطش را با خانواده احتملا گسترش می دهد. ولی تعاملش با همسن وسالان شدیدا محدود باقی می ماند. هنگامی که با افراد ناشناس ویا در مکانهای ناآشنا قرار می گیرند نشانه های اضطراب جدائی را نشان نمی دهند. هنگامی که به سن مدرسه می رسند، کناره گیری در آنها ممکن است کاهش یابد ویا آشکار نباشد ، بویژه در کودکانی که عملکرد بهتری دارند. اما در مقابل ناتوانی در بازی با همسالان وپیداکردن دوست وفقدان همدردی در آنها مشهود است. در اواخر نوجوانی کودکان اوتیستیک که پیشرفت قابل توجهی داشته باشند تمایل به پیداکردن دوست در آنها ظاهر می شود. معذالک، عدم همدردی وتمایل به نزدیک شدن وناتوانی در پاسخ علائق و هیجانات و احساسات دیگران از مهمترین موانع دوست یابی در آنهاست. نوجوانان اوتیستیک وبزرگسالان مبتلا احساسات جنسی دارند. اما فقدان صلاحیت اجتماعی ومهارت های اجتماعی در آنها مانع ایجاد روابط زناشویی می شود.بسیار نادر است که بیماران اوتیستیک ازدواج کنند. اختلال در ارتباطات وزبان : این بیماران ممکن است سخن گفتن را خیلی دیر آغاز کنند.انعکاص صدا در آنها دیده می شود. پژواک گویی(اکولالیا) یک نمونه برجسته از مشکلات بارز ارتباطی در کودکان درخودمانده است. پژواک گویی، تکرار یا انعکاس گفتار است، مثل نمونه های زیر: درمانگر: میتونی کفش حسن رو نشون بدی؟ حسن: میتونی کفش حسن رو نشون بدی؟ درمانگر: این انگشتت رو ببر جلو ]انگشت را لمس می کند[ واینجوری کفشت رو نشون بده ]نوک انگشت را هدایت می کند[. حسن: اینجوری کفشت رو نشون بده استفاده ناصحیح از ضمایر شخصی( شما نوشیدنی می خواهم، به جای من نوشیدنی می خواهم)، واستفاده نامتعارف از لغات، درک حرفهای دیگران نیز محدود می شود. حتی آنجا که زبان بیانی رضایتبخش است، در گفتگوی دوطرفه بندرت استفاده می شود. با این وجود به صورت تک واژه تکراری وپرسیدن وسواسگونه از افراد صورت می گیرد. همچنین این بیماران در تقلید از دیگران وآموختن تکان دادن دست به عنوان خداحافظی و خداحافظی کلامی دچارمشکل هستند. فعالیت ها وعلایق غیرطبیعی کودکان : کودکان اوتیستیک فعالیت های مکانیکی تکراری را ترجیح می دهند . بازی خلاق و تخیلی شدیدا محدود می شود واین کودکان بدون انجام کار یا با فعالیت قالبی و تکراری وقت گذرانی می کنند. از جمله فعالیت های قالبی می توان از چرخاندن یک شی »، روشن و خاموش کردن لامپ، یا تکان دادن دست در مقابل چشم برای انجام یک الگوی حرکتی نام برد. آنها به خواص فیزیکی(ظاهری) اشیا» بیش از ماهیت یا موارد استعمال عام آنها توجه نشان می دهند وبه طور ناشایستی افراد یا اشیا» را لیس می زنند، بو می کشند ، کتک می زنند(دعوا می کنند) یا می بوسند. علایق روبه رشد کودک خودگرا نیز تکراری وظریف هستند. وعلاقه وسواس گونه آنها به جداول زمانبندی قطارها ویا شخصیت های کارتونی خاص، شایع است. دیگر مشکلات عاطفی ورفتاری: به طور کلی کودکان خودگرا درمقابل تغییر ناتوانند وروش برخورد آنها انعطاف پذیر نیست. مثلا هوسهای غذایی مشخص درآنها بسیار دیده می شود ودر اصلاح وتغییر دادن آن شدیدا با دشواری مواجه می شوند. ترسها وبدعنقی های غیرقابل توضیح واضطراب انگیخته شده از مشخصه های دیگر این کودکان هستند. تغییرات ناگهانی خلق در آنها متداول است از خندیدن به گریه، گاهی خنده ها و گریه های شدید ،بدون دلیل خاص دارند، درمقابل برخی محرکها وصداها به طور انتخابی پاسخ می دهند، به گونه ای که به نظر می رسد درمقابل برخی صداها کر هستند . در مقابل به صدای ساعت مچی (به عنوان مثال) علاقه غیرمعمولی نشان می دهند. آستانه درد بسیاربالایی دارند وپاسخ متفاوتی به درد می دهند. شدیدا ممکن است به خود صدمه بزنند بدون اینکه گریه کنند. برخی از آنها از موسیقی لذت می برند. به طور مداوم یک آهنگ یا صدا را قبل از گفتن کلمات یا استفاده از گفتار زمزمه می کنند. عملکرد هوشی : حدود 40 درصد کودکان مبتلا بهره هوشی زیر 50 تا 55 دارند(یعنی عقب ماندگی خفیف شدید یاعمیق ) 30 درصد بهره هوشی 50 تا 70 ( عقب ماندگی ملایم یاخفیف)و 30 درصد بهره هوشی 70 یا بیشتر دارند. مطالعات اپیدمولوژیک حاکی از آن است که ریسک بیماری اوتیسم با کاهش بهره هوشی بالا می رود. مهارتهای ویژه: برخی توانایی های شناختی یا دیداری - حرکتی غیرمعمول دربرخی کودکان اوتیستیک وجود دارد.بسیاری از کودکان مبتلا به اوتیسم در بعضی زمینه ها پیشرفتهای استثنایی نشان می دهند که متباین با سطح ضعیف کنشی آنهاست. اکثر این توانایی ها در زمینه های معمولی موسیقی ، مکانیک ، یا ریاضی است .بویژه یک کودک ممکن است قادر باشد که ملودی های پیچیده و آهنگ های موزون را بیاد آورده و بنوازد .این مهارت ممکن است خود را به صورت توانایی جور کردن قطعات یک معما (حتی اگر تصویری که باید مطابق آن باشد وارونه باشد )یا باز کردن دستگاه مکانیکی پیچیده ، نمایان سازد.بعضی کودکان درباره حفظ جدولهای ریاضی ، برنامه اتوبوسها ، یا سلسله اعداد تصادفی وسواس ذهنی پیدا می کنند.محاسبه تقویمی ، یعنی توانایی تعیین اینکه کدام روز هفته مطابق تقویم ،روز معینی است که مثلا پاییز شروع می شود ، در بعضی از کودکان ملاحظه شده است. علل اختلال اوتیسم : اختلال اوتیستیک یک اختلال نافذ رشدی است .تا کنون هیچ علت مشخصی برای اتیسم کشف نشده است.نخستین کسی که درباره علت شناسی درخودماندگی به تحقیق و مطالعه پرداخته لئو کانر استاد روانپزشکی کودک دانشگاه جان هاپکینز است (1943). کتاب کانر تحت عنوان روانپزشکی کودک هنوز از مراجع کلاسیک این رشته محسوب می شود.کانر علت اصلی درخودماندگی را پایه های روانی گزارش میکند و در مطالعه نگرش والدین کودک درخود مانده اظهار میدارد که این گونه والدین از نوع سبک یخچالی با کودکان خود روبرو می شوند و با کودک خود به طور مکانیکی برخورد می کنند.درسالهای اخیر ، علت شناسی درخود ماندگی از تفسیر های روانشناختی و تحلیل روانی به علت شناسی جسمانی و عصب شناختی تغییر جهت داده است. شواهد موجود حاکی از آن است که بیماری اوتیسم دارای زمینه بیولوژیکی است. همچنین بررسی ها نشان داده عملکرد غیرعادی مغز باعث ایجاد حالات اوتیسم می شود. اسکن های مغزی دربعضی موارد نشان داده است که مغز کودکان اوتیستیک از نظر اندازه وساختار با مغز کودکان طبیعی متفاوت است. در حال حاضر تحقیقات فراوانی در رابطه با احتمال دخالت عوامل ژنتیکی و عوارض داروئی در بروز اوتیسم در حال انجام است .در بعضی از خانواده ها مشاهده شده است که اوتیسم مانند بیماریهای ژنتیکی از نسلی به نسل دیگر منتقل می شود که این خود می تواند تئوری ژنتیکی بودن اوتیسم را در بعضی موارد ثابت کند .ولی در بسیاری از موارد هم مشاهده شده است که سابقه اوتیسم درخانواده و یا اقوام وجود نداشته است .همچنین در بعضی از کودکان مشخص شده است که در بدو تولد نشانه هائی از اوتیسم را دارا می باشند ولی این مورد هم عمومیت ندارد . هنوز محققین نتوانسته اند علت خاصی را به تنهائی برای ایجاد بیماری اوتیسم کشف کنند و میتوان یک سری علل را در بروز آن موثر دانست .محققین دیگری نیز معتقدند که تحت شرایط خاصی تعدادی از ژنهای ناپایدار باعث اختلال در عملکرد مغز و در نهایت بروز اوتیسم می شوند .تعداد دیگری از محققین نیز بر روی احتمال بروز اوتیسم در دوران بارداری تحقیق می کنند . آنها معتقدند که یک عامل ویروسی ناشناخته ، اختلال متابولیسمی ، و یا آلودگی به مواد شیمیائی محیطی در دوران بارداری می تواند عامل ایجاد این بیماری باشد. احتمال بروز اوتیسم در کودکانی که بیماری هائی مانند اسکلروز توبروز و فنیل کتونوریای درمان نشده، کرنیکتروس، قطع موقت تنفس یا خفگی موقت هنگام تولد ، یا هنگام زایمان (بیش از شش دقیقه)،تشنج ها ، تبها و عفونتهای دوره شیر خوارگی داشته باشند بیشتر است .بعضی از مواد خطرناک مانند جیوه نیز که در دوران بارداری وارد بدن مادر شوند می توانند احتمال بروز اوتیسم را افزایش دهند .همچنین بیماریهای مادر در دوران بارداری ، مانند سرخجه ، خونریزی به هنگام بارداری و بیماریهای عصبی در دوران بارداری از دیگر علل احتمالی اوتیسم مطرح شده است. درما ن اوتیسم: درمانهای داروئی اوتیسم : داروها در درمان اوتیسم جهت موارد زیر بکار میروند : 1) کاهش شدت بسیاری از علائم اصلی اختلال 2) کمک به کنترل رفتارهای مخاطره آمیز ( مثل خود آزاری) 3) تسهیل دسترسی بیمار به درمانهای روانشناختی - اجتماعی و مداخلات تکلمی و گفتاری 4) بهبودکلی کیفیت زندگی بیمار و مراقبینش درمان داروئی فقط قسمتی از یک برنامه جامع درمانی است .معمولا نگرانی در مورد عوارض جانبی دارو و این احساس که اثرات مضر دارو بیش از فواید آن است دلیل عدم موافقت خانواده ها با مصرف دارو می باشد . در بسیاری از موارد ، استفاده از دارو به عنوان آخرین راه حل توصیه می گردد که یا ناشی از عدم تمایل خانواده به مصرف دارو است و یا این که درمانگران از ابتدا ترکیب درمانهای روانشناختی - اجتماعی و دارویی را به کار نمی گیرند .ایده آل آن است که از ابتدا درمان دارویی به عنوان جزئی از کل در طرح درمانی قرار گیرد .یک کودک مبتلا به اوتیسم ممکن است نیاز به مصرف دارو در مکانهای مختلف مثل خانه ، مرکز نگهداری ، مرکز روزانه و یا در تعدادی از این جاها داشته باشد. داروهای مورد استفاده در درمان کودکان و نوجوانان مبتلا به اوتیسم : هالوپریدول ، پروپرانولول ، ایمی پرامین کلومیپرامین ، کلونیدین ، لیتیوم فلووکسامین ، نالتروکسون ، فن فلورامین متیل فنیدیت ، بوسپیرون ، آرام بخش ها کاربامازپین ، والپروات پیموزاید ، تری فلوپرازین این داروها بر اساس تجارب بالینی و متون علمی اخیر در مورد درمان کودکان و نوجوانان مبتلا به اوتیسم پیشنهاد گردیده است . درمانهای رژیمی: همانگونه که اشاره شد تاکنون داروئی یافت نشده است که از بروزاوتیسم جلوگیری کند و یا اینکه به طور قطعی آنرا درمان کند ولی متخصصین و خانواده ها به تجربه دریافته اند که بعضی از داروهای استفاده شده در بیماری های دیگر ، در بهبود بعضی از اختلالات اوتیسم موثر می باشند . همچنین مشاهده شده است که تغییرات رژیم غذائی و افزودن برخی ویتامین ها و موادمعدنی می تواند در بهبود برخی از اختلالات اتیسم موثر باشد .در طی ده سال گذشته تحقیقات زیادی در این مورد انجام شده که نتایج برخی از آنها حاکی از این است که افزودن برخی ویتامین ها مانند ب6 و ب12 و همچنین حذف برخی مواد مانند گلوتن و کازئین از رژیم غذائی کودک می تواند در بهبود عملکرد سیستم گوارشی ، آلرژی ها و رفتارهای کودک تاثیر مثبت داشته باشد . البته تمامی تحقیقات و بررسی ها این مطلب را به صورت علمی و قطعی ثابت نمی کنند. شاید بتوان گفت یکی از بیشترین ویتامین های استفاده شده برای کودکان اتیستیک ، ویتامین ب می باشد .این ویتامین در ساختن آنزیمهائی که مغز برای فعالیت خود به آنها احتیاج دارد موثر است .در 18 تحقیقی که در مورد این ویتامین انجام شده است نشان داده شده است که حدود نیمی از کودکانی که این ویتامین در رژیم غذائی آنها بیشتر شده بود ، تاثیرات مثبتی در آنها به وجود آمده بود که این تاثیرات شامل بهبود رفتار ، بهبود تماس چشمی ، توجه بیشتر ، و افزایش توانائی یادگیری در این کودکان بود. درمان مبتنی بر تغییر رفتار : تکنیک های تغییر یا اصلاح رفتار بر اساس نظریه های یادگیری روانشناسانی همچون اسکینر پایه ریزی شده است . برخی از روانشناسان مانند فرستر (1961) سعی کرده اند که اوتیسم را تحت عنوان رفتار نابهنجار یاد گرفته شده همراه با مراقبتهای انحرافی والدین توصیف کنند .تغییر رفتار ، بر خود رفتار مشاهده شده متمرکز است تا زمینه های فرضی تحلیل رفتار .تاکید اساسی این رویکرد چگونگی پاسخ دهی به پاداشها و تنبیه ها و به طور کلی ، تجربه های خوشایند و ناخوشایند است .","1389/06/10 14:03",1284
5490480,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"اتیسم","اتیسم یک اختلال سایکولوژیکیه که خانواده درگیر باهاش باید درک کنه سرماخوردگی نیست که با دارو و ویتامین خوب بشه اتیسم صفت نیست پس اتیسمی غلطه اتیستیک درسته در بهترین و خفیف ترین حالت بعد کار و گفتار مداوم امکان کم شدن نشانه ها وجود دارد ولی اینکه کاملا برطرف شود خیر ❤","1399/09/11 19:34",127
5778632,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"اتیسم","سلام عزیزانم بیایید کم کم دید مون نسبت به خیلی مسایل تغییر بدیم نسبت به اختلالاتی مثل اتیسم یا هر تفاوت دیگری اینکه میگم اتیسم چون خودم مادر یک کودک اتیسمم کودک من همیشه بچه نمی ماند بزرگ میشه و میره تو جامعه امیدوارم تا ان روز جامعه ما این دید بد نسبت به تفاوت ها را دیگه نداشته باشن و به افراد متفاوت فرصت بدن درسته اتیسم یک طیفه هر چند که اونم اگه طیف شدید باشه و اموزش پذیر باز هم میتونه خیلی تغییر کنه فقط ان دسته که آموزش پذیر نیستن واقعا سختن البته در کل زندگی با یک فرد متفاوت به هر حال چالش هایی دارد ولی باور و نگاه و حمایت جامعه خیلی کمک کننده و آرامش دهنده است به خانواده این کودکان قطعا یک جامعه آگاه خیلی بهتر از جامعه ناآگاه است نسبت به تفاوت ها وقتتون بخیر","1399/11/02 18:11",305
5905235,3f6b4daf-8433-4869-98ff-2b3db37e825a,"اتیسم","پسرم اتیسم داره دیگه از زندگی خسته شدم","1399/11/24 07:31",323
4770246,d98d74a8-3c18-4451-a1b4-6e32590ec73c,"اتیسم","مامانایی که کودک اتیسمی دارین میشه بیاین","1399/05/06 15:56",687
3404680,a2dd1db6-fa33-4ea1-ac42-2d143823e0b1,"اتیسم","سلام به همه","1398/08/01 22:40",494
5913071,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"اتیسم","وقتی بپذیری کودک تو فقط متفاوته نه بهتره نه بدتر فقط متفاوته اولین قدم را برداشتی😊","1399/11/25 17:42",349
5467134,466369fd-a08b-46c6-96cf-17ae074d3a79,"اتیسم","از اتیسم چقدر میدونید آیا توی خانوادتون بچه اتیسم بوده ؟ آیا قادر به آموزش و تشکیل خانواده بوده؟ بیاین گپ بزنیم.","1399/09/07 20:59",122
4807672,ea72952d-ec44-4486-8a27-3f655e6ca6b0,"اتیسم","بیاید راجع به بچه هاتون حرف بزنید راهکار بدیم.","1399/05/13 05:02",191
2656072,1eb09367-32e2-460a-80dd-f1f6ddfb14b7,"اتیسم","چطوری با زندگی با یه بچه اتیسم کنار اومدین؟","1398/01/23 20:41",771
2979213,3f6b4daf-8433-4869-98ff-2b3db37e825a,"اتیسم","کسی هست بچش آتیسم باشه مدرسه عادی رفته باشه","1398/04/21 10:58",215
1955506,7b50cd2e-ef3e-43d6-b1a0-50d03522ce5d,"اتیسم","سلام یه بچه ۳سال و دو ماه دارم تازگیا از جمع فراریه همش میگه خجالت میکشم بوس نمیده حتی به باباش ارتباط چشمیش متوسطه موقع رقصیدن دور خودش میچرخه قدرت تقلید داره تکلمش خوبه اما بعضی وقتا یه چیزایی رو اشتباه میگه بعضی وقتام حرفای من یا فحشای بقیه رو تکرار نیکنه به اسمش واکنش داره خوابشم خوبه بچه ها به نظرتون با این علایم اوتیسم داره تو کارای خونه کمک میده غقط خیلی لجبازه ارتباطشم با بقیه وقتی یهک یا دو ساعت بگذره خوب میشه با بچه ها بازی میکنه فقط بعضی وقتا در حد یک یا سی ثانیه به جایی خیره میشه ممنونم","1397/05/05 22:36",319
